
Plaque d'immatriculation;Agent;Date de depart;Date d'echeance;Creneau horaire de passage;Type d'intervention;Heure de passage prevu;Duree;Commentaires;Identifiant externe;Identifiant externe client;Prenom;Nom;Mobile;Telephone;Courriel;Adresse;Latitude;Longitude;Competence;Agent privilegie;Poids;Volume;Référence de commande;Hub;Partner;ID;VILLE;Pays;CS;Expéditeur
95101-H-6;"morad hammaoui ";18/04/2022;;09:00-17:00;;11:09;5;;ZUFN0LP0___;;;Moroccan Bazaar, Bellanaya abdelilah;+212650352400;+212650352400;;Riad al andalouss casablanca Casablanca;33.36214106723871;-7.536501179615018;;;1;0;;;;;;;;
95101-H-6;"morad hammaoui ";18/04/2022;;10:00-13:00;;11:17;5;;VPWDONTX;701511;Passage CNSS;MEDINA 2 DEROUA;+212699239174;+212699239174;;RESIDENCE MEDINA 2 Deroua;33.37091;-7.54203;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
95101-H-6;"morad hammaoui ";18/04/2022;;10:00-13:00;;11:23;5;;Y5CRMOGB;701210;Passage CNSS;DEROUA OUM RABII;+212663503206;+212663503206;;LOT EL WAFA N 93 BD OUM RABII DEROUA Deroua;33.3726485;-7.5362225;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
95101-H-6;"morad hammaoui ";18/04/2022;;10:00-13:00;;11:32;5;;MU9NYWHX;000909;Passage CNSS;Chaabi Cash Star Services Auto;+212609410817;+212609410817;;Mag N15 Nabila Makhlouf 2 Deroua El Gara Deroua Deroua;33.38596;-7.53288;;;1;0;DM220497837;M2T;M2T;;;;;
95101-H-6;"morad hammaoui ";18/04/2022;;10:00-13:00;;11:42;5;;HCBNWSVL;701179;Passage CNSS;DEROUALWAFA;+212664550394;+212664550394;;ETAGE RBC 540 LOTTISEMENT WAFA Deroua;33.36909;-7.52915;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
95101-H-6;"morad hammaoui ";18/04/2022;;10:00-19:00;;13:24;5;;FMVMAFGJ;701017;Passage CNSS;Sidi Hajjaj;+212602127650;+212602127650;;hay farah N 24 Bloc PAM III Bd Mekki elhejjaji Sidi hajjaj oulad mrah;32.9157463;-7.2631756;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
95101-H-6;"morad hammaoui ";18/04/2022;;10:00-19:00;;14:55;5;;H4JL0XQJ;701034;Passage CNSS;DAR CHAFAII;+212608489177;+212608489177;;Centre Dar chafai brouj Quasbatt dar chafaye;32.54952;-7.49977;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
95101-H-6;"morad hammaoui ";18/04/2022;;13:00-19:00;;16:19;5;;VEZBDFHT___;;;TOP MACHINERY ( BRICONET ), Briconet (settat);+212662638417;+212662638417;;00 Parc industriel SettaPark Settat;32.9804475;-7.6216985;;;1;0;;;;;;;;
95101-H-6;"morad hammaoui ";18/04/2022;;13:00-19:00;;16:27;5;;MRSLGJWF___;;;AL MOGGAR LIVRES, ACHRAF EL MAJDOUL;+212624852712;+212624852712;;Lotissement Riad El ali n 197 settat Settat;32.99242419999999;-7.622266499999999;;;1;0;;;;;;;;
95101-H-6;"morad hammaoui ";18/04/2022;;13:00-19:00;;16:40;5;;SDVNETDO;700932;Passage CNSS;Hay essalam tranche 04;+212623777939;+212623777939;;62 tranche 04Hay essalam Settat;32.99553;-7.64633;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
6415 T 6;Hassan  Ait said;18/04/2022;;09:00-17:00;;09:27;5;;YEMYZ4PF___;;;COOPERATIVE DAR LEMLIH, MME HIND MAIDOUNI;+212661731390;+212661731390;;MASSIRA 3 B N 691 Marrakech;31.6426535;-8.064250399999999;;;1;0;;;;;;;;
6415 T 6;Hassan  Ait said;18/04/2022;;09:00-17:00;;09:32;5;;9SM9OZOM___;;;inwi, AIT SALAH NAIMA;+212693796829;+212693796829;;00 MASSIRA 3 A N° 354 MARRAKECH Marrakech;31.6426535;-8.064250399999999;;;1;0;;;;;;;;
6415 T 6;Hassan  Ait said;18/04/2022;;09:00-17:00;;09:37;5;;WF6QG2ZO___;;;inwi, BOUMOUGAY ABDELLATIF;+212666594131;+212666594131;;00 massira 3 operation om rabii *k*apprt n 07 Marrakech;31.6426535;-8.064250399999999;;;1;0;;;;;;;;
6415 T 6;Hassan  Ait said;18/04/2022;;09:00-17:00;;09:55;5;;GIIDELDT___;;;inwi, ABDELLAH EL MZDADI;+212654582850;+212654582850;;00 BERRADI 3 NR 339 Marrakech;31.6246447;-8.0690251;;;1;0;;;;;;;;
6415 T 6;Hassan  Ait said;18/04/2022;;10:00-19:00;;10:07;5;;ERSY9DOS;004220;Passage CNSS;Chaabi Cash Assar Cash;+212690959669;+212690959669;;Hay Iziki El Jadid No 394 Marrakech Hay Iziki El Jadid Marrakech Marrakech;31.62092;-8.05903;;;1;0;DM220497837;M2T;M2T;;;;;
6415 T 6;Hassan  Ait said;18/04/2022;;10:00-19:00;;10:34;5;;5DZRDOS8;700403;Passage CNSS;LAMHAMID;+212524372681;+212524372681;;Lamhamid Aghli 1 N? 33 Marrakech Lamnara Marrakech;31.59346;-8.03071;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
6415 T 6;Hassan  Ait said;18/04/2022;;10:00-19:00;;10:51;5;;PORIQD0B;004127;Passage CNSS;Chaabi Cash IMMI Services;+212662035077;+212662035077;;Magasin 1 N 1656 Bloc 33 M Hamid Marrakech Marrakech;31.59225;-8.03868;;;1;0;DM220497837;M2T;M2T;;;;;
6415 T 6;Hassan  Ait said;18/04/2022;;10:00-19:00;;11:05;5;;32BHOPIH;700071;Passage CNSS;MARLAMHAMIDFR2;+212610172673;+212610172673;;Lamhamid Hosna 1 N 365 Marrakech Marrakech;31.59493;-8.05064;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
6415 T 6;Hassan  Ait said;18/04/2022;;10:00-19:00;;11:44;5;;IWEYCXJB;702285;Passage CNSS;Marrakech El AFAK;+212771266506;+212771266506;;Lot AFAQ 02 NR 87 SAADA Marrakech;31.64128;-8.11001;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;10:00;5;;PDDRLEQ1;701843;Passage CNSS;HAY RMEL INZGANE;+212661332024;+212661332024;;13 E AV IBN TOFAYL HAY RMEL ,86350 INEZGANEHAY RME Inezgane;30.35849;-9.54972;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;10:06;5;;HPWXRIOF;083769;Passage CNSS;BC INEZGANE TARRAST;+212602364085;+212602364085;;Hay Ermel Tarrast 86355 INEZGANE Inezgane;30.35469;-9.55365;;;1;0;DM220497837;M2T;BARID CASH;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;10:15;5;;PL8FGHYU;008093;Passage CNSS;Chaabi Cash R&M Univers;+212611886084;+212611886084;;Voie 6 N14 Hay Sidi Fadoul Tarrast Inezgane Inezgane;30.34811;-9.5592;;;1;0;DM220497837;M2T;M2T;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;10:23;5;;UYUQFMSB;700430;Passage CNSS;AGADIR TARAST;+212528837133;+212528837133;;AVENUE MY CHERIF BLOC 10 Agadir;30.35181;-9.55453;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;09:00-17:00;;10:30;5;;4RU5VUIE___;;;AVITO, ibrahim aterta;+212661109156;+212661109156;;dshera 1 Inezgane;30.3523115;-9.551496499999999;;;1;0;;;;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;10:40;5;;JURJKBOV;701172;Passage CNSS;BOUZGAR;+212655300771;+212655300771;;N 10 AV BOUZGAR JORF INEZGANE Inezgane;30.34936;-9.5404;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;10:49;5;;LU02BXCC;700448;Passage CNSS;INZEGAN HAY EL MOUADAFIN;+212528838319;+212528838319;;AVENUE HASSAN 1 ER CITE MY ISMAIL Inezgane;30.35544;-9.53342;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;10:57;5;;YIKOYORI;702236;Passage CNSS;Ait Melloul Hay TAMAZART;+212668747471;+212668747471;;av laayoune lot tamazart Ait melloul;30.35092;-9.53038;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;11:15;5;;83TV04UP;702148;Passage CNSS;ASSAYS AIT MELLOUL;+212661701241;+212661701241;;B 3 N 18 boulevard Mohamed 5 Ait melloul;30.34867;-9.50457;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;11:21;5;;LDLPEJSU;700407;Passage CNSS;AITMELLOUL;+212528246014;+212528246014;;Hay El Farah N? 1, Route Tiznit Ait melloul;30.3423;-9.50245;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;09:00-17:00;;11:28;5;;PSFIVYUF___;;;SHINYSHOP, ohjoboha bourhim;+212677461896;+212677461896;;01 ait melloul agadir Agadir;30.33792829999999;-9.5040247;;;1;0;;;;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;11:38;5;;NQKHBSWE;702005;Passage CNSS;AIT MELLOUL HAY ALMOUSAQBAL;+212650223107;+212650223107;;AV AIT BAAMRANE QUARTIER AL MOUSTAQBAL AIT MELLOUL Ait melloul;30.34774;-9.49503;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;11:47;5;;MDNRTF3E;008098;Passage CNSS;Chaabi Cash Doukkali;+212666920403;+212666920403;;N06 Bloc A Lot Yassmina 2 Ait Melloul Agadir Ait melloul;30.34665;-9.4889;;;1;0;DM220497837;M2T;M2T;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;12:01;5;;UEQC8GDK;700507;Passage CNSS;Ait melloul Quartier Admin;+212661287245;+212661287245;;Boulvard Mouqaouama Quartier admin Ait melloul;30.34108;-9.48427;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;12:14;5;;CFG0CSA2;700234;Passage CNSS;Ait Melloul Quartier Industriel;+212606114245;+212606114245;;61 avenue Ahmed al hansali programme argana 2 ait Ait melloul;30.32715;-9.49719;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;12:39;5;;KLNIOMIZ;010524;Passage CNSS;Chaabi Cash Maryla;+212662239715;+212662239715;;Lotissement Rochdi Centre Sidi Bibi Biougra Sidi Bibi Sidi bibi;30.23925;-9.5261;;;1;0;DM220497837;M2T;M2T;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;09:00-17:00;;13:13;5;;KWZ2XMAH___;;;LIBRAIRIE ALFIKR, AZIZA AIT HMID;+212630642722;+212630642722;;01 AIN BAHRANI LQLIAA Lqliaa;30.291698;-9.46156;;;1;0;;;;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;13:28;5;;ANOH5XL6;006230;Passage CNSS;Chaabi Cash Maison de Quatre Saisons;+212661198017;+212661198017;;N 67 Lotis Talaint Laqliaa Lqliaa;30.3129;-9.47585;;;1;0;DM220497837;M2T;M2T;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;13:37;5;;I061EEZC;006212;Passage CNSS;Chaabi Cash Sefema;+212696482707;+212696482707;;Hay Laazib Laqliaa Lqliaa;30.318355;-9.480968;;;1;0;DM220497837;M2T;M2T;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;09:00-17:00;;13:58;5;;OCCMNGGQ___;;;ETECH NETWORK, Abdou Mokhlis;+212680192203;+212680192203;;Block 2 n 393 Agadir azrou Ait melloul;30.3299288;-9.4102859;;;1;0;;;;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;14:22;5;;9RUPYQME;701746;Passage CNSS;Centre Temssia;+212615050629;+212615050629;;Avenue mokhtar soussi N 1161 Temssia Temsia;30.36537;-9.41482;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;14:36;5;;FE23X0DR;701494;Passage CNSS;MOSQUE AL AADL AZROU;+212672239533;+212672239533;;BLOC 8 MOSSQUEE AL AADL HAY AZROU Ait melloul;30.36057;-9.45637;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;14:43;5;;W38PPF3I;700420;Passage CNSS;EUROSOL AIT MELLOUL CR;+212528244592;+212528244592;;BLOC7 N 34 QUARTIE AZROU AIT MELLOUL Ait melloul;30.36014;-9.46214;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;15:17;5;;QCVBI3YL;700268;Passage CNSS;DRARGUA LGOUIRA;+212676109652;+212676109652;;LOTISSEMENT MOULAY N 37 DRARGA Drargua;30.37982;-9.47527;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;15:25;5;;VCWGH8J7;701381;Passage CNSS;EUROSOL DRARGUA;+212528287408;+212528287408;;LOT EL YAMAM HASSAN QUARTIE EL HANAE N 10 Ait melloul;30.38251;-9.4801;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;15:32;5;;GAHJEFNC;006927;Passage CNSS;Chaabi Cash Akfousa Cash;+212639161801;+212639161801;;Hay Sidi Said Drarga Agadir Drarga Drargua;30.37924;-9.4797363;;;1;0;DM220497837;M2T;M2T;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;15:42;5;;SIKEXMPP;701607;Passage CNSS;EL HAJEB TIKIOUINE;+212677732041;+212677732041;;HAY NAHDA El HAJEB N 138 BIS AVENUE D BLOC8 Tikiouine;30.37502;-9.49297;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;15:53;5;;GPMIA5DE;701404;Passage CNSS;TIKOUINE HAY ZAITOUNE;+212661131531;+212661131531;;HAY ZAITOUNE TIKIOUINE Tikiouine;30.38125;-9.4943;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;16:07;5;;14OGMGAH;008086;Passage CNSS;Tasshilat Boutoumit;+212669517454;+212669517454;;Douar Souiri Tikiouine Agadir Agadir;30.37412;-9.5117076;;;1;0;DM220497837;M2T;M2T;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;16:17;5;;ATEANWOE;008024;Passage CNSS;Chaabi Cash Domaine Al Firdaws;+212661524901;+212661524901;;NÂ° 205 Rue Al Morabitine Lotissement Bani Iznassene Dcheira El Jihadia Dcheira el jihadia;30.37712;-9.52543;;;1;0;DM220497837;M2T;M2T;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;16:31;5;;HB0FBHBA;008070;Passage CNSS;Chaabi Cash Oussama El Jihadia Service;+212666018345;+212666018345;;N93 Av Aboubaker Seddik Dcheira El Jihadia Dcheira el jihadia;30.36782;-9.523303;;;1;0;DM220497837;M2T;M2T;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;16:45;5;;MONDPYJQ;008127;Passage CNSS;Tasshilat Bengrich;+212662157761;+212662157761;;Av Des Far Dcheira El Jihadia Dcheira el jihadia;30.36482;-9.540778;;;1;0;DM220497837;M2T;M2T;;;;;
79211-H-6;Mohamed HMIMOU;18/04/2022;;10:00-19:00;;16:55;5;;4N6WBHXD;702093;Passage CNSS;Dcheira Hay Takarkourt;+212605167737;+212605167737;;N 327 Avenue Fayçal benabdelaziz lot dalila Dcheira el jihadia;30.37413;-9.54444;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
23646-E-6;Omar Rassi;18/04/2022;;10:00-19:00;;10:00;5;;ORPJZX9H;701933;Passage CNSS;MARIZDIHARFR;+212706399881;+212706399881;;MAGASIN N° 2/25 IMM LOT AL IZDIHAR AL KADISIA Marrakech;31.66455;-8.032234;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
23646-E-6;Omar Rassi;18/04/2022;;10:00-19:00;;10:15;5;;MAXRCIZT;701571;Passage CNSS;SEMLALIA;+212669594819;+212669594819;;RUE IBN KODAMA N 2 IMM KASBEL SEMLALIA Marrakech;31.64439;-8.01153;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
23646-E-6;Omar Rassi;18/04/2022;;09:00-17:00;;10:27;5;;5QSZN8UQ___;;;inwi, Aziz Sanat;+212662050763;+212662050763;;00 CAMP ELGHOUL N°126 RESIDENCE WIJDANE APPARTEMENT 7 GUELZ PRES CLINIQUE NARJIS - MARRAKECH Marrakech;31.6375383;-8.018266300000002;;;1;0;;;;;;;;
23646-E-6;Omar Rassi;18/04/2022;;10:00-19:00;;10:34;5;;UIUTDTRY;004205;Passage CNSS;Chaabi Cash Winnagh Invest;+212669697337;+212669697337;;Mag N 27 Imm Jakar 24 Med V Gueliz Marrakech Marrakech;31.6335;-8.01566;;;1;0;DM220497837;M2T;M2T;;;;;
23646-E-6;Omar Rassi;18/04/2022;;09:00-17:00;;10:43;5;;SPE2YC5B___;;;ZAKARIA EL IDRISSI, aberchil abdelouahd;+212666867697;+212666867697;;0 gueliz Marrakech;31.6336545;-8.008899;;;1;0;;;;;;;;
23646-E-6;Omar Rassi;18/04/2022;;09:00-17:00;;10:48;5;;MJZAW7LA___;;;TOP MACHINERY ( BRICONET ), ABDELMONAIM LAAOUINATE;+212664668825;+212664668825;;00 GELIZ PRÉFECTURE DE MARRAKECH Marrakech;31.6336545;-8.008899;;;1;0;;;;;;;;
23646-E-6;Omar Rassi;18/04/2022;;10:00-19:00;;10:53;5;;MPPUKVIQ;083834;Passage CNSS;BC MARRAKECH PPAL;+212602364289;+212602364289;;Place du 16 Novembre Gueliz 40001 MARRAKECH Marrakech;31.63272;-8.00934;;;1;0;DM220497837;M2T;BARID CASH;;;;;
23646-E-6;Omar Rassi;18/04/2022;;09:00-17:00;;11:00;5;;37ZHFBMM___;;;TOP MACHINERY ( BRICONET ), AAHD YOUSFI;+212762506330;+212762506330;;00 CHWITER PRÉFECTURE DE MARRAKECH Marrakech;31.633333;-8.0;;;1;0;;;;;;;;
23646-E-6;Omar Rassi;18/04/2022;;10:00-19:00;;11:07;5;;CYL9W39Y;700353;Passage CNSS;MARELFNA;+212524390869;+212524390869;;Angle Rue Docteur Linares et Arest El Maach Marrakech;31.63429;-7.99859;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
23646-E-6;Omar Rassi;18/04/2022;;09:00-17:00;;11:23;5;;___;;;IRIS.MA, StÃ©phanie Guerin;+212610963463;+212610963463;;Riad Heklek Derb Bzou 41 kasbah 40000 Marrakech Maroc Marrakech;31.614472;-7.988378099999998;;;1;0;;;;;;;;
23646-E-6;Omar Rassi;18/04/2022;;10:00-19:00;;11:39;5;;HKICOHYW;000527;Passage CNSS;Chaabi Cash M2t - Marrakech - Sidi Youssef Ben Ali;+212613430076;+212613430076;;20 Db Masmouda Sybali Marrakech Marrakech;31.61711;-7.97091;;;1;0;DM220497837;M2T;M2T;;;;;
23646-E-6;Omar Rassi;18/04/2022;;09:00-17:00;;11:52;5;;GD1ZB4KU___;;;COOPERATIVE DAR LEMLIH, MME FATIMA ERRAHALI;+212613135959;+212613135959;;JNNAE EL AFIA BLOC 27 N20 Marrakech;31.6203765;-7.980524;;;1;0;;;;;;;;
23646-E-6;Omar Rassi;18/04/2022;;09:00-17:00;;12:04;5;;B4XXUPVE___;;;AYOUB LAGZOULI, Rachid;+212666975227;+212666975227;;00 marrakech Marrakech;31.6294723;-7.981084500000001;;;1;0;;;;;;;;
23646-E-6;Omar Rassi;18/04/2022;;09:00-17:00;;12:09;5;;94EQQNBX___;;;inwi, MOUNINE FATIMA-EZZAHRA;+212626295715;+212626295715;;00 PORTES MARRAKECH IMMEUBLE N°467 20 3ème étage APPARTEMENT N°12 Marrakech;31.6294723;-7.981084500000001;;;1;0;;;;;;;;
23646-E-6;Omar Rassi;18/04/2022;;10:00-19:00;;12:27;5;;MBOHJACC;083691;Passage CNSS;BC MARRAKECH HAY MOHAMMADI;+212700621292;+212700621292;;Av . Chakib Arssalane unit‚ 5 Hay Mohammadi 40033 MARRAKECH Marrakech;31.65055;-7.99654;;;1;0;DM220497837;M2T;BARID CASH;;;;;
23646-E-6;Omar Rassi;18/04/2022;;09:00-17:00;;12:40;5;;ZRNULZB2___;;;CBI, Cbi marrakech;+212600000000;+212600000000;;Rue Qadi Ayad 00 Marrakech;31.6583145;-8.0083141;;;1;0;;;;;;;;
23646-E-6;Omar Rassi;18/04/2022;;10:00-19:00;;12:50;5;;J7WYOWQ9;700442;Passage CNSS;MAR ALLAL AL FASSI;+212525088100;+212525088100;;IMM G BOUSTAN 2 GARAGE 38 Marrakech;31.66369;-8.00856;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
23646-E-6;Omar Rassi;18/04/2022;;10:00-19:00;;13:14;5;;J7JTNLOB;700236;Passage CNSS;AL MASSAR MARRAKECH;+212661203202;+212661203202;;213 ALMASSAR MARRAKECH Almassar Marrakech;31.67764;-8.03904;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79347 A7;Bendriouiche Elyass;18/04/2022;;10:00-19:00;;09:59;5;;BPQ8QCPW;000506;Passage CNSS;Chaabi Cash M2t - Agadir - Quartier Indutriel;+212637759835;+212637759835;;Bloc 10 N 40 Quartier Industriel Agadir Agadir;30.41461;-9.58962;;;1;0;DM220497837;M2T;M2T;;;;;
79347 A7;Bendriouiche Elyass;18/04/2022;;10:00-19:00;;10:08;5;;GMYNETHY;700446;Passage CNSS;AGADIR battoir;+212528292783;+212528292783;;Rue Essaouira Battoire Agadir;30.41161;-9.58635;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79347 A7;Bendriouiche Elyass;18/04/2022;;09:00-17:00;;10:19;5;;XHYT4OXK___;;;COOPERATIVE DAR LEMLIH, MME FATIMA BOUCHEMEKH;+212661285541;+212661285541;;00 AVENUE BEN BARKA RIAD SALAM Agadir;30.407603;-9.575016;;;1;0;;;;;;;;
79347 A7;Bendriouiche Elyass;18/04/2022;;10:00-19:00;;10:24;5;;MH44NHF5;024030;Passage CNSS;Chaabi Cash M2t - Riad Salam - Agadir;+212634427359;+212634427359;;9 Immeuble Aferni I Riad Salam Agadir Agadir Agadir;30.40733;-9.57482;;;1;0;DM220497837;M2T;M2T;;;;;
79347 A7;Bendriouiche Elyass;18/04/2022;;09:00-17:00;;10:36;5;;JOZCWF5Z___;;;ZAKARIA EL ALLOULI, Hasna Salmi;+212663430207;+212663430207;;Lot Q N°18 Founty Sonaba Agadir;30.4000159;-9.591867800000001;;;1;0;;;;;;;;
79347 A7;Bendriouiche Elyass;18/04/2022;;10:00-19:00;;10:52;5;;KQCHFFID;008096;Passage CNSS;Chaabi Cash Youryane;+212611988782;+212611988782;;N38 Ibn Khaldoun I Bensergao Agadir Agadir;30.3866;-9.57272;;;1;0;DM220497837;M2T;M2T;;;;;
79347 A7;Bendriouiche Elyass;18/04/2022;;10:00-19:00;;11:00;5;;GID27P0V;008021;Passage CNSS;Chaabi Cash Cash1200;+212673517781;+212673517781;;NÂ°129 Bloc 9 Bensergao Agadir Agadir;30.38982;-9.56825;;;1;0;DM220497837;M2T;M2T;;;;;
79347 A7;Bendriouiche Elyass;18/04/2022;;09:00-17:00;;11:09;5;;CT7DZCBE___;;;Moroccan Bazaar, غريب رشيدة;+212661281064;+212661281064;;Sonaba 0 rue 19 secteur Agadir;30.3927209;-9.5671741;;;1;0;;;;;;;;
79347 A7;Bendriouiche Elyass;18/04/2022;;10:00-19:00;;11:19;5;;DUJP6U7B;700318;Passage CNSS;Hay El Farah Al masjid;+212638215655;+212638215655;;N 1069 LOT EL FARAH Agadir;30.39618;-9.56172;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79347 A7;Bendriouiche Elyass;18/04/2022;;10:00-19:00;;11:32;5;;EDHW5Y0R;701806;Passage CNSS;AGADIR ATTADAMONE;+21272891189;+21272891189;;Mag N 1 rez de chaussée immeuble 02 résidence prop Agadir;30.39271;-9.54475;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79347 A7;Bendriouiche Elyass;18/04/2022;;09:00-17:00;;11:42;5;;D2PDZPPA___;;;Moroccan Bazaar, Hasna Boufous;+212700871381;+212700871381;;Bloc B num 407 cité al houda Agadir;30.3919815;-9.5364074;;;1;0;;;;;;;;
79347 A7;Bendriouiche Elyass;18/04/2022;;10:00-19:00;;11:58;5;;T9SFBBZP;701171;Passage CNSS;AGATILILAFR;+212633698157;+212633698157;;LOT TILILA IMM 7 N 5 AV AL OULFA COMMUNE TIKIOUINE Agadir;30.40123;-9.51929;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79347 A7;Bendriouiche Elyass;18/04/2022;;10:00-19:00;;12:14;5;;E3KNIBIS;008088;Passage CNSS;Chaabi Cash Assia Trading;+212671672979;+212671672979;;Rdc N2 Rsidence Narjiss 2 Cite Al Houda Agadir Agadir;30.39829;-9.5361841;;;1;0;DM220497837;M2T;M2T;;;;;
79347 A7;Bendriouiche Elyass;18/04/2022;;10:00-19:00;;12:27;5;;U96BDQ4I;008117;Passage CNSS;Chaabi Cash Wifi Maroc;+212676229783;+212676229783;;Bloc E Sous Sol N41 Bis Av Haj Abdellah Al Karsafi Hay Al Houda Agadir Agadir;30.40264;-9.54956;;;1;0;DM220497837;M2T;M2T;;;;;
79347 A7;Bendriouiche Elyass;18/04/2022;;10:00-19:00;;12:32;5;;9QLWYROP;008062;Passage CNSS;Chaabi Cash Wifi Maroc;+212676229783;+212676229783;;2 Salam 2 Im 1511 Mas Wafkaoui Sala Agadir Agadir;30.40264;-9.54956;;;1;0;DM220497837;M2T;M2T;;;;;
79347 A7;Bendriouiche Elyass;18/04/2022;;10:00-19:00;;12:42;5;;IDE6ZNRE;702200;Passage CNSS;CITE DAKHLA ALFARABI;+212660244648;+212660244648;;MAGASIN N 94 BLOC E8 RUE ALFARABI HAY DAKHLA Agadir;30.41258;-9.55034;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79347 A7;Bendriouiche Elyass;18/04/2022;;10:00-19:00;;12:51;5;;1QIZTRYC;701945;Passage CNSS;AGADIR AV HASSAN 1ER (oubani);+212661579420;+212661579420;;N°76, Av Hassan 1er, Cité Dakhla Agadir;30.40919;-9.55809;;;1;0;DM220497837;M2T;CASH PLUS;;;;;
79347 A7;Bendriouiche Elyass;18/04/2022;;10:00-19:00;;12:58;5;;VYPTLOHN;000541;Passage CNSS;Chaabi Cash M2t - Agadir - Quartier Dakhla;+212606593839;+212606593839;;NÂ° Fa 44 Dakhla Dakhla Agadir Agadir;30.41288;-9.5577075;;;1;0;DM220497837;M2T;M2T;;;;;
