Plaque d'immatriculation;Agent;Date de depart;Date d'echeance;Creneau horaire de passage;Type d'intervention;Heure de passage prevu;Duree;Commentaires;Identifiant externe;Identifiant externe client;Prenom;Nom;Mobile;Telephone;Courriel;Adresse;Latitude;Longitude;Competence;Agent privilegie;Poids;Volume;Référence de commande;Hub;Partner;ID;VILLE;Pays;CS;Expéditeur
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;10:29;5;;WUILBWDZ;097807;;SGTP ANZA AGADIR;2,12213E+11;2,12213E+11;;QUARTIER ALOUAHDA NÃ¸45Ã¿ ANZA PROVINCE AGADIR IDA OU TANANE CASABLANCA;30.448561;-9.656583;;;1;0;DM220385952;M2T;BARID CASH;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;11:29;5;;U2RLW1FE;083880;;BC Agadir Talborj;2,12213E+11;2,12213E+11;;Avenue 29 Fâ€švrier Talborjt 80005 Agadir CASABLANCA;30.423685;-9.5910082;;;1;0;DM220385952;M2T;BARID CASH;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;11:38;5;;6NBCMARN;024034;;Chaabi Cash M2t -FAR-Agadir;2,12606E+11;2,12606E+11;;Residence El Menzeh Immeuble Ab2 Magasin 11 Avenue Des Far Agadir Avenue Far Agadir Agadir;30.429831;-9.58801;;;1;0;DM220385952;M2T;M2T;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;11:45;5;;5L83FGDF;700052;;AVENUE DES FAR;2,12661E+11;2,12661E+11;;N 4 IMM CGI AVENUE DES FAR Agadir;30.42818;-9.5927;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;11:53;5;;ADWK1YO4;701103;;AGADIR HAY ENNAHDA;2,12633E+11;2,12633E+11;;N° 16 RUE MOULAY ISMAIL HAY ENNAHDA AGADIR Agadir;30.42698;-9.58409;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;12:08;5;;8ACWQRUN;024030;;Chaabi Cash M2t - Riad Salam - Agadir;2,12634E+11;2,12634E+11;;9 Immeuble Aferni I Riad Salam Agadir Agadir Agadir;30.40733;-9.57482;;;1;0;DM220385952;M2T;M2T;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;12:24;5;;SWURJEQA;700280;;Agadir la gare;2,1261E+11;2,1261E+11;;N 11 Avenue Abderrahim bouaabid en face du marché Agadir;30.41581;-9.56806;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;12:40;5;;7H3AM72U;098872;;ECÃ¿ AGADIR LKHYAM;2,12213E+11;2,12213E+11;;El Khyam , Agadir, Maroc;30.4200841;-9.566652500000002;;;1;0;DM220385952;M2T;BARID CASH;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;12:49;5;;7F2BOS6Q;701608;;Agadir boulevard imam Boukhari;2,12688E+11;2,12688E+11;;N 112 Boulevard Imam boukhari Erac bouargane Agadir;30.4245;-9.56484;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;13:00;5;;WAVEPJUV;701674;;RÉSIDENCE ADDOHA HAY MOHAMADI;2,12616E+11;2,12616E+11;;Essaada GH 8 Imm 45 Hay Mohammadi Agadir;30.43122;-9.56562;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;13:16;5;;FYVVXTW7;024016;;Chaabi Cash M2t- Agadir;2,12611E+11;2,12611E+11;;Pacerelle NÂ°3016 Ã€ ProximitÃ© Immeuble Essafa 3 Hay Mohammadi Agadir Agadir;30.43232;-9.553741;;;1;0;DM220385952;M2T;M2T;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;13:34;5;;WSCGCXPJ;701868;;AL QODS AGADIR;2,12648E+11;2,12648E+11;;N°53 BLOC A4 BD TITOU HAY AL QODS Agadir;30.4171;-9.5562;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;13:41;5;;PRFO57LK;000541;;Chaabi Cash M2t - Agadir - Quartier Dakhla;2,12607E+11;2,12607E+11;;NÂ° Fa 44 Dakhla Dakhla Agadir Agadir;30.41288;-9.5577075;;;1;0;DM220385952;M2T;M2T;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;13:46;5;;EHA5CMWC;083661;;BC AGADIR HAY DAKHLA;2,12213E+11;2,12213E+11;;AV Khalid Ibn Oualid Citâ€š Dakhla 80006 Agadir CASABLANCA;30.4112271;-9.5566169;;;1;0;DM220385952;M2T;BARID CASH;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;13:53;5;;QTK9WKMT;701945;;AGADIR AV HASSAN 1ER (oubani);2,12662E+11;2,12662E+11;;N°76, Av Hassan 1er, Cité Dakhla Agadir;30.40919;-9.55809;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;14:02;5;;DXAJUTQP;700661;;Agadir KETTANI;2,1266E+11;2,1266E+11;;N 8 Av Abderrahmane El Houdaigui Cité Al Massira Agadir;30.40719;-9.56428;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;14:15;5;;9NQZAVUM;702200;;CITE DAKHLA ALFARABI;2,1266E+11;2,1266E+11;;MAGASIN N 94 BLOC E8 RUE ALFARABI HAY DAKHLA Agadir;30.41258;-9.55034;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;14:26;5;;BKHS66BH;008117;;Chaabi Cash Wifi Maroc;2,12676E+11;2,12676E+11;;Bloc E Sous Sol N41 Bis Av Haj Abdellah Al Karsafi Hay Al Houda Agadir Agadir;30.40264;-9.54956;;;1;0;DM220385952;M2T;M2T;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;14:31;5;;THM0FTQZ;008062;;Chaabi Cash Wifi Maroc;2,12676E+11;2,12676E+11;;2 Salam 2 Im 1511 Mas Wafkaoui Sala Agadir Agadir;30.40264;-9.54956;;;1;0;DM220385952;M2T;M2T;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;14:48;5;;RFAT4FW6;701171;;AGATILILAFR;2,12634E+11;2,12634E+11;;LOT TILILA IMM 7 N 5 AV AL OULFA COMMUNE TIKIOUINE Agadir;30.40123;-9.51929;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;15:17;5;;SAAXELDQ;008088;;Chaabi Cash Assia Trading;2,12672E+11;2,12672E+11;;Rdc N2 Rsidence Narjiss 2 Cite Al Houda Agadir Agadir;30.39829;-9.5361841;;;1;0;DM220385952;M2T;M2T;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;15:28;5;;UJSIBVT3;701806;;AGADIR ATTADAMONE;21272891189;21272891189;;Mag N 1 rez de chaussée immeuble 02 résidence prop Agadir;30.39271;-9.54475;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;15:41;5;;RNDEAHSR;700318;;Hay El Farah Al masjid;2,12638E+11;2,12638E+11;;N 1069 LOT EL FARAH Agadir;30.39618;-9.56172;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;15:54;5;;R5B1OFM6;008021;;Chaabi Cash Cash1200;2,12674E+11;2,12674E+11;;NÂ°129 Bloc 9 Bensergao Agadir Agadir;30.38982;-9.56825;;;1;0;DM220385952;M2T;M2T;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;16:10;5;;TE5IE7UR;008096;;Chaabi Cash Youryane;2,12612E+11;2,12612E+11;;N38 Ibn Khaldoun I Bensergao Agadir Agadir;30.3866;-9.57272;;;1;0;DM220385952;M2T;M2T;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;16:23;5;;TTB9K6N0;083659;;BC AGADIR FOUNTY;2,12213E+11;2,12213E+11;;Lot A1 Founty 80015 AGADIR CASABLANCA;30.4018941;-9.5901257;;;1;0;DM220385952;M2T;BARID CASH;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;16:40;5;;QHUXLSA6;700446;;AGADIR battoir;2,12528E+11;2,12528E+11;;Rue Essaouira Battoire Agadir;30.41161;-9.58635;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;16:49;5;;4TY2YQIH;098987;;AWY QUARTIER INDUSTRIEL AGADIR;2,12213E+11;2,12213E+11;;RUE DE MEKNES QUAARTIER INDUSTRIEL 80004 AGADIR CASABLANCA;30.414186;-9.589496;;;1;0;DM220385952;M2T;BARID CASH;;;;;
79347 A7;Bendriouiche Elyass;30/03/2022;;10:00-19:00;;16:54;5;;5SBNOVHW;000506;;Chaabi Cash M2t - Agadir - Quartier Indutriel;2,12638E+11;2,12638E+11;;Bloc 10 N 40 Quartier Industriel Agadir Agadir;30.41461;-9.58962;;;1;0;DM220385952;M2T;M2T;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;09:59;5;;VHNXUITJ;010067;;Chaabi Cash All Service CH;2,12655E+11;2,12655E+11;;Rue Hassan Ibn Tabit Hay Al Farah N18 Laayoune Laayoune Laayoune Sud;27.16346;-13.20924;;;1;0;DM220385952;M2T;M2T;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;10:08;5;;CCM44F9S;700764;;LAAYOUNE SOUK LMEKHAKH;2,12213E+11;2,12213E+11;;Av sakia el hamra n° 28 Hy chouhada Laayoune Sud;27.15577;-13.20098;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;10:13;5;;SCQMIUEX;701755;;LAAYOUNE MEKKA;2,12213E+11;2,12213E+11;;AV MEKKA N°76 AVKAIRAWAN N°1 LAYOUNE Laayoune Sud;27.15578;-13.201;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;10:20;5;;AFSIX1FH;003452;;Chaabi Cash Equipement Garti;2,12638E+11;2,12638E+11;;Av Aboubaker Essadik NÂ°17 Et 19 Hay El Massira Laayoune Laayoune Sud;27.15575;-13.19545;;;1;0;DM220385952;M2T;M2T;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;10:28;5;;UG2S8RUP;000428;;Chaabi Cash Bou la Telecom;2,12667E+11;2,12667E+11;;N2 Av Mahamed V Rue Laayoune El Marsa Laayoune El marsa;27.14781;-13.19553;;;1;0;DM220385952;M2T;M2T;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;10:34;5;;GJAC2QWX;010429;;Chaabi Cash Hamma Location;2,12661E+11;2,12661E+11;;Lot El Wahda Bloc D N 177 Laayoune Lot El Wahda Laayoune Laayoune Sud;27.14757;-13.19176;;;1;0;DM220385952;M2T;M2T;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;10:40;5;;OKIFP6RX;006973;;Chaabi Cash ETS Bin Rguibi Generale Trad;2,12661E+11;2,12661E+11;;Av Mezouar N93 Laayoune Laayoune Laayoune Sud;27.14405;-13.19293;;;1;0;DM220385952;M2T;M2T;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;10:47;5;;RHZF08KD;006365;;Chaabi Cash Saheletab;2,12661E+11;2,12661E+11;;Lot 707 Hy El Qods Rue Merane N532 Laayoune Laayoune Sud;27.13981;-13.18719;;;1;0;DM220385952;M2T;M2T;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;10:56;5;;SQTJKHHR;700258;;LAAYOUNE EL HIZAM;2,12213E+11;2,12213E+11;;HAY EL HIZAM RUE 707 Laayoune Sud;27.13353;-13.18049;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;11:11;5;;1ALUKCYQ;010520;;Chaabi Cash HI2M;2,12601E+11;2,12601E+11;;Av Omar El Mokhtar NR 151 Hay El Qods Laayoune Laayoune Sud;27.13055;-13.1686;;;1;0;DM220385952;M2T;M2T;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;11:18;5;;62M40DTA;702049;;LAAYOUN EL ATTABI 3;2,12213E+11;2,12213E+11;;BD OUSSMA IBN ZAID LOT EL AMAL 2 Laayoune Sud;27.12926;-13.16522;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;11:35;5;;HYAGLPTD;701453;;LAAYOUNE HAY EL WIFAQ;2,12213E+11;2,12213E+11;;RUE AL OMRANE HAY EL WIFAQ LAAYOUNEEL WIFAQ Laayoune Sud;27.12311;-13.18049;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;11:48;5;;S5UBKD58;006274;;Chaabi Cash Top ML Sahara Expo;2,12654E+11;2,12654E+11;;Residence Al Kaoutar N5 Rue Oum Talha Av Ras El Khaima Laayoune Laayoune Sud;27.13231;-13.2007;;;1;0;DM220385952;M2T;M2T;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;11:55;5;;PFWHP8SA;702047;;LAAYOUNE II Bv Boukraa;2,12213E+11;2,12213E+11;;Angle Bv Boukraa Et Rass El Kheyma N 9 Laayoune Sud;27.13742;-13.1994;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;12:01;5;;YMSNGMQR;006498;;Chaabi Cash Hmaidi;2,12602E+11;2,12602E+11;;289 Avenue Skikima Hay El Wahda 02 Laayoune Laayoune Sud;27.14056;-13.19731;;;1;0;DM220385952;M2T;M2T;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;12:12;5;;RNXZH0Q7;003737;;Chaabi Cash Remale Service;2,12671E+11;2,12671E+11;;N220 Avenue Idriss 1 Hay El Hajari Laayoune Laayoune Sud;27.14035;-13.20222;;;1;0;DM220385952;M2T;M2T;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;12:18;5;;1BIHCTQB;701813;;Laayoune El bir jdid;2,12213E+11;2,12213E+11;;avenue boukraa Laayoune Sud;27.14369;-13.19967;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;12:25;5;;K3KPKEYI;700423;;LAAYOUNE BOUKRAA;2,12213E+11;2,12213E+11;;N 74 AV BOUKRAA HAY HAJARI Laayoune Sud;27.14716;-13.19948;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;12:30;5;;S4WI83ZW;700946;;LAAYOUNE ZAOUIT CHEIKH;2,12213E+11;2,12213E+11;;HAY KHAT RAMLA 01 RUE ZAOUIAT CHEIKH NR 65 Laayoune Sud;27.14715;-13.19929;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;13:46;5;;XBPREM3B;000568;;Chaabi Cash M2t- Laayoune;2,12667E+11;2,12667E+11;;Place Dchiera Laayoune Laayoune Sud;27.15064;-13.20004;;;1;0;DM220385952;M2T;M2T;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;13:53;5;;G5F3A5NS;700885;;Laayoune Avenue moulay ismail;2,12213E+11;2,12213E+11;;Boulevard moulay ismail Laayoune Sud;27.15506;-13.20492;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;14:38;5;;ECVSFIJE;083458;;BC LAAYOUNE PORT;2,12213E+11;2,12213E+11;;EL MARSA laayoune CASABLANCA;27.0599878;-13.4222797;;;1;0;DM220385952;M2T;BARID CASH;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;16:51;5;;UXMWSTNQ;701535;;Boujdour la Corniche;2,12213E+11;2,12213E+11;;Imm Khricha N 01 boulevard Mohamed 5 Boujdour;26.12844;-14.48838;;;1;0;DM220383136;M2T;CASH PLUS;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;16:57;5;;A1NDWNCD;010318;;Chaabi Cash Delma Travaux;2,12626E+11;2,12626E+11;;Hay El Massira Av Abdelaziz Dawiri Tf N 17 T9780 Boujdour El Massira Boujdour Boujdour;26.12546;-14.48811;;;1;0;DM220383136;M2T;M2T;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;17:25;5;;ALBSHZ28;003719;;Chaabi Cash Lakahal;2,12661E+11;2,12661E+11;;NÂ° 115 Hay Lalla Mariam Boujdour Boujdour;26.12685;-14.48069;;;1;0;DM220383136;M2T;M2T;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;17:31;5;;W0OAV5QI;700910;;Boujdour Widadyat taalim;2,12213E+11;2,12213E+11;;hay allal ben abdellah widadiyat taalim Boujdour;26.12864;-14.48059;;;1;0;DM220384298;M2T;CASH PLUS;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;17:36;5;;AHQFBIOB;700910;;Boujdour Widadyat taalim;2,12213E+11;2,12213E+11;;hay allal ben abdellah widadiyat taalim Boujdour;26.12864;-14.48059;;;1;0;DM220383505;M2T;CASH PLUS;;;;;
11596-E-6;El Mahfoud Bouchayt;30/03/2022;;10:00-19:00;;17:41;5;;SCCYRNRX;700910;;Boujdour Widadyat taalim;2,12213E+11;2,12213E+11;;hay allal ben abdellah widadiyat taalim Boujdour;26.12864;-14.48059;;;1;0;DM220383136;M2T;CASH PLUS;;;;;
95099 - H - 6;Said EL Jamiy;30/03/2022;;10:00-19:00;;10:00;5;;KCASIXTB;701923;;MEHDI BEN TOUMERT GUELMIM;2,12529E+11;2,12529E+11;;Av Mehdi ben Toumert Hay Essaadyin 81000 Guelmim;28.99234;-10.03568;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
95099 - H - 6;Said EL Jamiy;30/03/2022;;10:00-19:00;;10:15;5;;D7DOBPJU;702218;;ALQODS GUELMIM;2,12679E+11;2,12679E+11;;HAY EL QODS N 848 Guelmim;29.00174;-10.04967;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
95099 - H - 6;Said EL Jamiy;30/03/2022;;10:00-19:00;;10:22;5;;LQEVY8PT;006845;;Chaabi Cash Tashilat Agarram;2,12698E+11;2,12698E+11;;Hay Errahma Station Afriquia N149 Guelmim Guelmim;29.0016063;-10.0529705;;;1;0;DM220385952;M2T;M2T;;;;;
95099 - H - 6;Said EL Jamiy;30/03/2022;;10:00-19:00;;10:35;5;;AS3NWF6R;702085;;PRINCE HERITER GUELMIM;2,12661E+11;2,12661E+11;;PRINCE HERITER GULEMIM Guelmim;28.98963;-10.05713;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
95099 - H - 6;Said EL Jamiy;30/03/2022;;10:00-19:00;;10:47;5;;IAPJJZ4E;700771;;Gulémim Place des taxis Lkssabi;2,12661E+11;2,12661E+11;;N 22 boulevard Mouqaouama Guelmim;28.98834;-10.06038;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
95099 - H - 6;Said EL Jamiy;30/03/2022;;10:00-19:00;;10:52;5;;M93PFUAR;701462;;GULEMIM AV MOULAY ABDELLAH;2,12661E+11;2,12661E+11;;N°41 AVENUE MOULAY ABDELLAH Guelmim;28.98834;-10.06027;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
95099 - H - 6;Said EL Jamiy;30/03/2022;;10:00-19:00;;10:57;5;;75OKQ7R3;701208;;GUELMIMELMOUKAOUMA;2,12623E+11;2,12623E+11;;av mehdi ben toumert charia eljadid n 387 Guelmim;28.98829;-10.06057;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
95099 - H - 6;Said EL Jamiy;30/03/2022;;10:00-19:00;;11:02;5;;X7QPWUVE;701474;;GUELMIM HASSAN 2;2,12661E+11;2,12661E+11;;AV HASSAN II ( ROUTE IFNI) N129 Guelmim;28.98829;-10.06097;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
95099 - H - 6;Said EL Jamiy;30/03/2022;;10:00-19:00;;14:16;5;;CG5GFMRX;701584;;Tantan mohamed 5;2,12661E+11;2,12661E+11;;NR 35 AV MED 5 TANTAN Tan tan;28.43526;-11.10421;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
95099 - H - 6;Said EL Jamiy;30/03/2022;;10:00-19:00;;14:25;5;;6UV4FGXS;701627;;AIN RAHMA OULED TIDRARINE;2,12673E+11;2,12673E+11;;Rue Med 5 AV OULED TIDRARINE Tan tan;28.42826;-11.10891;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
95099 - H - 6;Said EL Jamiy;30/03/2022;;10:00-19:00;;14:41;5;;MMO4B32J;701721;;Tantan Hay Sahra;2,12688E+11;2,12688E+11;;Hay essarha Tan tan;28.44085;-11.11121;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
95099 - H - 6;Said EL Jamiy;30/03/2022;;10:00-19:00;;14:48;5;;NQQWLIAE;006198;;Chaabi Cash Etoile Elhabachi;2,12671E+11;2,12671E+11;;Cit Administratif Rue Moulay Rachid N02 Bis Tan Tan Tan tan;28.44146;-11.108907;;;1;0;DM220385952;M2T;M2T;;;;;
95099 - H - 6;Said EL Jamiy;30/03/2022;;10:00-19:00;;14:57;5;;SGESXRO8;010269;;Chaabi Cash Milidate Service;2,12621E+11;2,12621E+11;;70 Bd Biranzarane Tan Tan Biranzarane Tantan Tan tan;28.44055;-11.0958;;;1;0;DM220385952;M2T;M2T;;;;;
95099 - H - 6;Said EL Jamiy;30/03/2022;;10:00-19:00;;18:10;5;;6QHPUAWA;006278;;Chaabi Cash Ahl Bahia Travaux;2,12529E+11;2,12529E+11;;N41 Avenue Moulay Youssef Ben Tachfine Guelmim Guelmim;28.9851429;-10.0597363;;;1;0;DM220385952;M2T;M2T;;;;;
95099 - H - 6;Said EL Jamiy;30/03/2022;;10:00-19:00;;18:17;5;;2DD78MF4;006588;;Chaabi Cash Agence Asatoul;2,12648E+11;2,12648E+11;;Av Mohamed V N 96 Guelmim Guelmim;28.98408;-10.0562259;;;1;0;DM220385952;M2T;M2T;;;;;
95099 - H - 6;Said EL Jamiy;30/03/2022;;10:00-19:00;;18:33;5;;COAAQEHD;006883;;Chaabi Cash FTMZ Service Sud;2,12603E+11;2,12603E+11;;Avenue Mehdi Ben Toumart N53 Guelmim Guelmim;28.97936;-10.04849;;;1;0;DM220385952;M2T;M2T;;;;;
6400 T 6;Adil EJJAMI ;30/03/2022;;10:00-19:00;;09:59;5;;HHKABUQX;006581;;Chaabi Cash Nour Teima;2,12662E+11;2,12662E+11;;Rue Haroun Errachid Oulad Teima Oulad teima;30.39211;-9.2147039;;;1;0;DM220385952;M2T;M2T;;;;;
6400 T 6;Adil EJJAMI ;30/03/2022;;10:00-19:00;;10:06;5;;7PDY4MQF;006835;;Chaabi Cash Imrins Express;2,12636E+11;2,12636E+11;;Bd Med V Ouled Teima Oulad teima;30.39347;-9.21319;;;1;0;DM220385952;M2T;M2T;;;;;
6400 T 6;Adil EJJAMI ;30/03/2022;;10:00-19:00;;10:13;5;;XZARR5NX;083916;;BC OULED TAIMA;2,12213E+11;2,12213E+11;;Palce de la marche Verte Citâ€š Administrative 83352 OULAD TEIMA CASABLANCA;30.3955482;-9.2105703;;;1;0;DM220385952;M2T;BARID CASH;;;;;
6400 T 6;Adil EJJAMI ;30/03/2022;;10:00-19:00;;10:22;5;;THYSDKUO;700413;;OULED TEIMA HASSAN II;2,12529E+11;2,12529E+11;;N 103, Avenue Hassanii, Hay Koursi Oulad teima;30.39754;-9.2197;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
6400 T 6;Adil EJJAMI ;30/03/2022;;10:00-19:00;;10:27;5;;KUJUQDJO;083770;;BC OULAD TEIMA HAY EL KOURSI;2,12213E+11;2,12213E+11;;Boulevard Hassan II Hay El koursi 83004 Ouled Teima CASABLANCA;30.398243;-9.220589;;;1;0;DM220385952;M2T;BARID CASH;;;;;
6400 T 6;Adil EJJAMI ;30/03/2022;;10:00-19:00;;11:34;5;;692EKDJY;010567;;Tasshilat Achtouk;2,12697E+11;2,12697E+11;;Centre Amsekroud Amsekroud Agadir;30.52798;-9.33227;;;1;0;DM220385952;M2T;M2T;;;;;
6400 T 6;Adil EJJAMI ;30/03/2022;;10:00-19:00;;12:57;5;;9GZJ6OTJ;701618;;Tin Mansour;2,1261E+11;2,1261E+11;;Centre Tin Mansour Inchaden Tin mansour;30.11515;-9.55372;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
6400 T 6;Adil EJJAMI ;30/03/2022;;10:00-19:00;;13:05;5;;AALMSODW;700163;;Centre ARBAA AIT BOUTAYEB;2,12602E+11;2,12602E+11;;Centre Ait Boutayeb Ait boutayeb;30.0999;-9.5548;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
6400 T 6;Adil EJJAMI ;30/03/2022;;10:00-19:00;;13:22;5;;JTGJCT9J;010441;;Chaabi Cash Staih Negoce et Service;2,12666E+11;2,12666E+11;;Centre Belfaa Massa Belfaa Belfaa;30.04913;-9.56101;;;1;0;DM220385952;M2T;M2T;;;;;
6400 T 6;Adil EJJAMI ;30/03/2022;;10:00-19:00;;13:30;5;;OXCWI9UL;700200;;CENTRE BELFAA;2,12661E+11;2,12661E+11;;DOUAR NOUACER CENTRE BLEFAA CHTOUKA AIT BAHA Belfaa;30.04869;-9.56474;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
6400 T 6;Adil EJJAMI ;30/03/2022;;10:00-19:00;;14:14;5;;9HKBUOCF;098945;;SAHATEL KHEMISS AIT AMIRA;2,12213E+11;2,12213E+11;;HAY MASSIRA, 1ERE TRANCHE, BD MASSJID A COTE DE SANAD ASSURANCE CASABLANCA;30.176945;-9.488785;;;1;0;DM220385952;M2T;BARID CASH;;;;;
6400 T 6;Adil EJJAMI ;30/03/2022;;10:00-19:00;;15:04;5;;4DHKBGHZ;010086;;Tasshilat Ait Boubker;2,1266E+11;2,1266E+11;;Lot Alafalah Rue Sidi Ifni Biougra;30.20773;-9.37911;;;1;0;DM220385952;M2T;M2T;;;;;
6400 T 6;Adil EJJAMI ;30/03/2022;;10:00-19:00;;15:12;5;;3O3R7NIG;702016;;Centre Issen;2,12603E+11;2,12603E+11;;N B11 Commune Issen Oulad teima;30.21168;-9.3716;;;1;0;DM220385952;M2T;CASH PLUS;;;;;
